,Id:,text,date,retweets,likes
141,1398245050795102211,[<'“My optimism wears heavy boots and is loud.”  - Henry Rollins on #Bitcoin'>],2021-05-28,888,10220
142,1397998804784324610,[<'#Bitcoin is hope for 8 billion people and every company on earth.  It is revitalizing companies &amp; investment portfolios. https://t.co/pJLo9HqyEL'>],2021-05-27,1291,8410
143,1397998237504712708,[<'#Bitcoin mining makes it the superior long-term store of value asset for institutions and a powerful force driving the use of sustainable energy &amp; the recycling of stranded &amp; wasted energy. https://t.co/HkxwTifTJT'>],2021-05-27,799,5442
144,1397925839639957511,[<'The knowledge of #Bitcoin as an instrument of economic empowerment is spreading across Africa. https://t.co/noptlmyA90'>],2021-05-27,484,4053
145,1397914384593080336,"[<'@NorthmanTrader Inflation is the problem, #Bitcoin is the solution.'>]",2021-05-27,99,914
146,1397903820114513920,"[<'#Bitcoin uses the last iota of energy, yet gets the first measure of the attention. https://t.co/veyc0KQ309'>]",2021-05-27,715,5213
147,1397888529091502084,"[<'“Discipline is choosing between what you want now, and what you want most.” - Abraham Lincoln on #Bitcoin'>]",2021-05-27,1866,13146
148,1397665847573979138,[<'Maybe @Carl_C_Icahn will be the first #Bitcoin Terachad 👀 https://t.co/y8jjT0xTPh'>],2021-05-26,1103,7922
149,1397631859731873793,[<'Great upgrade by @PayPal.  It is now a requirement for mobile payment apps to support #Bitcoin blockchain transfers to stay competitive.  I look forward to the day when they all support @lightning transfers as well.\n\nhttps://t.co/IcpSScj6dD'>],2021-05-26,1930,11479
150,1397569191381770242,"[<'On 3/12/20 @Binance traded $2 billion in #BTC which closed at $5,578. On 8/11/20 (the day $MSTR announced its first $250 million investment) Binance traded $743 million with BTC closing at $11,564. On 5/18/21 $13.5 billion traded closing $36,690.  #Bitcoin is winning. 🚀'>]",2021-05-26,1575,13669
151,1397552685306494979,"[<'@WilliamTurton #Bitcoin solves the problem of monetary integrity &amp; economic cooperation without relying on the apparatus of government or violence.  Cars, cash, computers, guns, &amp; knives all facilitate crime - ban them too?'>]",2021-05-26,28,291
152,1397528213618835462,[<'#Bitcoin is Rules without Rulers.'>],2021-05-26,2491,20238
153,1397291956745687046,"[<""RT @CoinDesk: NEW: The Bitcoin Mining Council was born out of a desire to shape the narrative around the cryptocurrency's energy use, @mich…"">]",2021-05-25,343,0
154,1397239214018908165,"[<'This weekend, some #Bitcoin miners came together to talk about the energy challenges we face, both real &amp; imagined, and work on solutions together for the good of the entire industry.  Details below: https://t.co/fo9fs9ghuy'>]",2021-05-25,1173,8791
155,1396915801492439044,[<'Yesterday I was pleased to host a meeting between @elonmusk &amp; the leading Bitcoin miners in North America.  The miners have agreed to form the Bitcoin Mining Council to promote energy usage transparency &amp; accelerate sustainability initiatives worldwide. https://t.co/EHgLZ9zvDK'>],2021-05-24,12992,68360
156,1396844698677952518,"[<'""#Bitcoin is now considered an investable asset..."" said Mathew McDermott, @GoldmanSachs global head of digital assets, in a new piece of research. ""...it’s not often that we get to witness the emergence of a new asset class.""\nhttps://t.co/lgpX4wkFxK'>]",2021-05-24,2487,11463
157,1396821190803656704,"[<""There is no inflation as long as you don't wish to purchase anything going up in price.  #Bitcoin https://t.co/mZF5j4jbyb"">]",2021-05-24,495,4534
158,1396818665794904066,[<'Marathon is acting decisively to expand its US-based mining capacity in a carbon neutral fashion.  Publicly traded Bitcoin miners like $MARA are going to drive standards of excellence for other miners around the world &amp; lead the way on ESG initiatives. https://t.co/jrnWnkxqjf'>],2021-05-24,831,6324
159,1396800079839834113,"[<'""Life is 10% what happens to you and 90% how you react to it."" - Charles R. Swindoll on #Bitcoin https://t.co/NaKfauz6U7'>]",2021-05-24,1186,9701
160,1396521031234424838,[<'The architecture of #Bitcoin is unsurpassed in its elegance. I keep this sculpture on display as a reminder of that beauty and the value of Proof of Work. https://t.co/fYrBajRhoV'>],2021-05-23,1022,8429
161,1396452492569894912,[<'“There are no tricks in plain and simple faith.” –\xa0Julius Caesar on #Bitcoin'>],2021-05-23,1215,12808
162,1396102858563543040,"[<'""There is a long standing human desire to hold an asset that feels separate and apart from the day to day workings of governments. "" - @LHSummers on #Bitcoin https://t.co/aRTWZEJZca'>]",2021-05-22,1137,7180
163,1396094758930599939,[<'This week in #Bitcoin:'>],2021-05-22,1156,6664
164,1396085521630253062,[<'Freedom has a price.  #Bitcoin'>],2021-05-22,3493,28868
165,1395794942295953410,"[<'A crackdown on miners in China would radically reduce the carbon footprint of Bitcoin mining, increase the profitability of all the remaining #Bitcoin miners, reduce nagging China FUD, support progress toward our ESG goals, &amp; drive up the value of $BTC.  We should be so lucky... https://t.co/78ELDF9sku'>]",2021-05-21,3496,19445
166,1395788419301773312,[<'#Bitcoin is a brilliant creation &amp; the apex property of the human race. https://t.co/SsRthtlvtd'>],2021-05-21,3274,12650
167,1395774320526438400,[<'#Bitcoin is coming to life as an institutional treasury asset. https://t.co/FVBKGJX4Mi'>],2021-05-21,1983,12684
168,1395718566335455233,"[<'“Day by day, what you choose, what you think and what you do is who you become.” - Heraclitus on #Bitcoin'>]",2021-05-21,1777,14214
169,1395469717951877122,"[<'This is auspicious for #Bitcoin coming from David Rubenstein. He is chairman of the Kennedy Center for the Performing Arts, former chairman of the Smithsonian Institution, chairman of the Council on Foreign Relations, &amp; president of The Economic Club of Washington, D.C. https://t.co/VZ1PmI59EJ'>]",2021-05-20,1646,9085
170,1395369358763995139,[<'@adamsamson @elonmusk @Mr_Blinkx @FT @katie_martin_fx @naumanbilly @CambridgeAltFin If you would like to discuss the topic of bitcoin energy usage I would be happy to schedule an interview.   Bitcoin is becoming exponentially more energy efficient due to mining hardware advances and the halving protocol.'>],2021-05-20,107,1638
171,1395343674238767109,[<'@elonmusk @adamsamson @Mr_Blinkx @FT @katie_martin_fx @naumanbilly @CambridgeAltFin #Bitcoin is electric money. Real cars use more electricity than toy cars. The article above is full of logical errors and falsehoods. Bitcoin is the most efficient technology for converting energy into prosperity we have yet to devise.'>],2021-05-20,2052,16334
172,1395338835085729793,"[<'“A dead thing can go with the stream, but only a living thing can go against it.”  - G.K. Chesterton on #Bitcoin'>]",2021-05-20,1812,15623
173,1395010922473738240,"[<'Entities I control have now acquired 111,000 #BTC and have not sold a single satoshi.  #Bitcoin Forever.'>]",2021-05-19,13116,78968
174,1395007289761964034,[<'“He who has a why to live can bear almost any how.”\xa0-\xa0Friedrich Nietzsche on #Bitcoin'>],2021-05-19,2046,16097
175,1394668075857948672,"[<'Ok @JackMallers, I want to be part of the Pit Crew supporting #Bitcoin developers. Count me in for $250k. https://t.co/UbI3cN3Nps https://t.co/IO0vWAHgaD'>]",2021-05-18,1419,12445
176,1394650845350965255,"[<'In time, money without integrity is worthless.  #Bitcoin\nhttps://t.co/1VSl9gBGQ4'>]",2021-05-18,1063,6331
177,1394641793334054918,"[<""RT @0x1952msk: A #Bitcoin debate between @PeterSchiff and @michael_saylor \n\nLength: 6 tweets\n\nNarrator: *Schiff doesn't even realize that h…"">]",2021-05-18,162,0
178,1394620957504020480,"[<'“Life is inherently risky. There is only one big risk you should avoid at all costs, and that is the risk of doing nothing.” - Denis Waitley on #Bitcoin'>]",2021-05-18,2029,12767
179,1394449995160506370,"[<'@PeterSchiff There is no point debating a cynic that stands for nothing, believes in nothing, and offers nothing but fear, uncertainty, doubt, &amp; vitriol.  The world needs strong money, and since by your own admission you have no faith in #gold, equity, bonds, &amp; fiat, #Bitcoin wins by default.'>]",2021-05-18,740,7664
180,1394365262246432772,[<'My mission will be to convince @maxkeiser to double-down on his commitment to #Bitcoin.  Any suggestions? https://t.co/ua6ousOslY'>],2021-05-17,808,8074
181,1394337848921370629,[<'The #Bitcoin Standard is The Way. https://t.co/v2ERdPisw7'>],2021-05-17,778,6308
182,1394301837596037121,"[<""The solution to @Facebook's problem is #Bitcoin.\nhttps://t.co/1I2HKkTebu"">]",2021-05-17,517,4204
183,1394277563116228616,[<'“You can’t be brave if you’ve only had wonderful things happen to you.” –\xa0Mary Tyler Moore on #Bitcoin'>],2021-05-17,1512,13594
184,1394006593696669703,"[<'@elonmusk 🔥🚀 Since both #Tesla &amp; #Bitcoin fans believe technology can make the world a better place, why don’t we focus on going to the moon together? 🥇  Over 100 million people think Bitcoin represents https://t.co/kZl3k7Tm4h for the economic well being of everybody on the planet.'>]",2021-05-16,1152,8951
185,1393960667372310535,"[<""#Bitcoin's Proof of Work architecture creates Seven Layers of Security and serves as the foundation for the world's first &amp; greatest digital monetary network. There is no more efficient technology for converting energy into prosperity. \nhttps://t.co/RfIDhxUS4j"">]",2021-05-16,3411,24164
186,1393935918072049668,"[<'The next chapter of the mobile wave will be everyone on earth with mobile devices &amp; wallets that handle crypto-currencies, crypto-applications, &amp; crypto-assets.  @Apple @Google @Facebook will all need to support #Bitcoin &amp; #Crypto to compete &amp; thrive. https://t.co/d2nuiHZe8h'>]",2021-05-16,1646,9934
187,1393923050769461248,"[<""“You can always count on Americans to do the right thing - after they've tried everything else.” - Winston Churchill on #Bitcoin"">]",2021-05-16,1233,13583
188,1393757359881793538,"[<'@elonmusk @itsALLrisky The world needs a decentralized, secure, deflationary store of value like #Bitcoin much more than it needs the more centralized, less secure, inflationary medium of exchange that you describe above.'>]",2021-05-16,2126,21063
189,1393630878631440390,[<'Working on my new #Bitcoin podcasting station. https://t.co/oLvBflk7QW https://t.co/LlPrxc6JF3'>],2021-05-15,2267,27107
190,1393554255622115328,[<'#Bitcoin Forever.'>],2021-05-15,4932,38634
191,1393187915791048708,"[<'“Without training, they lacked knowledge. Without knowledge, they lacked confidence. Without confidence, they lacked victory.” - Julius Caesar on the critics of #Bitcoin'>]",2021-05-14,2070,13956
192,1393019005292716037,[<'RT @dergigi: A failure to understand proof of work is a failure to understand #Bitcoin. \n\nA thread. 🧵👇'>],2021-05-14,2996,0
193,1392969536790573057,[<'RT @LilyKnightShow: “#Bitcoin is the cleanest money that humanity has ever invented” - Michael Saylor https://t.co/A5Zt0YCbOe'>],2021-05-13,1273,0
194,1392944325995212813,"[<""@elonmusk #Bitcoin offers 8 billion people a superior technology to guarantee their human rights to property, as well as a solution to the global problem of inflation &amp; currency devaluation which creates $10+ trillion in economic damage per year. Isn't the fossil fuel mix second order? https://t.co/3hX20inV9Z"">]",2021-05-13,2243,12581
195,1392920275184988161,"[<'@elonmusk The estimated electricity consumption per https://t.co/Lj4SMIkLS8 YTD increased 40% during the same period that the network grew 100% in assets, meaning that energy efficiency dramatically improved during this time period. #Bitcoin is becoming less energy intensive as it scales.'>]",2021-05-13,1409,11802
196,1392904280546451462,"[<'Summary: The #Bitcoin Proof of Work architecture anchors the crypto-asset network physically &amp; politically to the firmament of reality, driving ferocious competition in the marketplace to decentralize, improve, &amp; secure the network, thus assuring vitality &amp; integrity over time.'>]",2021-05-13,776,7248
197,1392904276251402241,"[<'Spatial: Energy, technology, political, financial, &amp; mining competition drive geographic decentralization of the mining network. Security is never co-located with the asset &amp; has no nexus, neutralizing physical, institutional, &amp; regulatory attacks - making Bitcoin fault tolerant.'>]",2021-05-13,209,2720
198,1392904270236766214,"[<'Political: Officials at the municipal, state, &amp; federal level compete globally to attract Miners to their jurisdictions to create jobs, tax revenues, capital investment, &amp; energy demand. #Bitcoin Miners represent the ultimate clean, high-tech exporter generating hard currency.'>]",2021-05-13,214,2730
199,1392904264813621255,"[<'Energy: Miners can monetize any form of energy, anywhere on earth, in any quantity, at any time, at the highest price. Firms compete globally to sell energy to the network, which is the largest wholesale customer, providing Bitcoin with a low-cost energy advantage vs. competitors'>]",2021-05-13,255,3094
200,1392904263123283975,"[<'#Bitcoin Mining serves as the foundation of the monetary network - critical to its growth, stability, longevity, vitality, &amp; integrity. The Proof of Work architecture is a masterpiece of engineering that anchors the system to the real world, providing Seven Layers of Security.'>]",2021-05-13,4259,20275
201,1392827848654721027,[<'Laser eyes channel action even as they protect from dilutive distraction.  #Bitcoin'>],2021-05-13,970,11103
202,1392604949247320069,"[<'""I like the coin."" - Michael Saylor on #Bitcoin\nhttps://t.co/EfJjUmUz6k'>]",2021-05-12,757,6743
203,1392528203235868674,"[<'For the first time in history, we have a technology to guarantee the human right to property.  #Bitcoin is an instrument of economic empowerment.\nhttps://t.co/cIK9xVaFw5'>]",2021-05-12,1170,6094
204,1392481592904495105,[<'“Action may not always bring happiness; but there is no happiness without action.” - Benjamin Disraeli on #Bitcoin'>],2021-05-12,400,3696
205,1392269883753250825,"[<'The finance industry is taking crypto mainstream by building #Bitcoin into their insurance, banking, &amp; investment products.  @Newsweek says 46 million Americans now own Bitcoin.\nhttps://t.co/Wj6Ymk0hYU'>]",2021-05-12,1205,6155
206,1392100410329010177,[<'“Never let anyone put you in chains.” - Abhijit Naskar on #Bitcoin'>],2021-05-11,360,3796
207,1391748104064544770,[<'#Bitcoin now has a star quarterback.   Welcome to the team @TomBrady. https://t.co/zQXYDeZTue'>],2021-05-10,1512,13323
208,1391743030621835264,"[<'Laser eyes proclaim a technology to guarantee the human rights of life, liberty, &amp; property.  Laser eyes channel action even as they protect from dilutive distraction.  Laser eyes signal intent to make #Bitcoin an instrument of economic empowerment.  #NewProfilePic https://t.co/uRc6yoAltY'>]",2021-05-10,1460,10947
209,1391430446957965317,"[<'The first challenge is to properly diagnose the problem - monetary inflation exceeds actual goods &amp; services inflation which precedes &amp; exceeds official CPI inflation. The second challenge is to choose the right solution. #Bitcoin, not Gold nor Equity.\nhttps://t.co/pIzoNxAl9N'>]",2021-05-09,477,2696
210,1391372080625688577,[<'“The way to become rich is to put all your eggs in one basket\xa0and then watch that basket.” - Andrew Carnegie on #Bitcoin https://t.co/j8udhFSPYX'>],2021-05-09,625,5457
211,1390763810714161159,"[<'My views on #Bitcoin mining, energy usage, the Seven Layers of Network Security derived from PoW,  derivatives, scaling the base layer vs. application layer.  Bitcoin as the king maker in the mobile, banking, insurance, &amp; fund industries. Impact on geopolitics &amp; human prosperity. https://t.co/qpgjxoyu7W'>]",2021-05-07,405,2599
212,1390761544993083393,"[<""RT @KitcoNewsNOW: “#Bitcoin to slurp the energy out of precious metals, broad money, equities, &amp; ETFs. There's no reason why it shouldn’t g…"">]",2021-05-07,301,0
213,1390737143299969026,"[<""RT @bethanyhamilton: Barrel vision... Bitcoin Vision 🙌 keep your eyes on the prize. Don't let fear control you.  #faith #family #surf #bitc…"">]",2021-05-07,263,0
214,1390654922350333957,[<'#Bitcoin is an energy bank that is continuously charging. https://t.co/kWFoMMpd17'>],2021-05-07,486,4202
215,1390650840172670977,[<'How much time have you invested in educating yourself on #Bitcoin?'>],2021-05-07,426,2528
216,1390648311288373250,"[<'How do you perfect the property rights of human race? Imagine being able to teleport a skyscraper anywhere on earth in 130 milliseconds, for the cost of a cup of coffee. Then imagine moving an entire city block. Then an entire city. 7 times per second.  Forever.  #Bitcoin https://t.co/vgHbu796X1'>]",2021-05-07,557,3566
217,1390642914922012674,[<'“Life can only be understood backwards;\xa0but it must be lived forwards.”\xa0- Soren Kierkegaard on #Bitcoin'>],2021-05-07,541,4477
218,1390404518752436225,"[<'Interest in #Bitcoin is surging, and @Square is leading the way.\nhttps://t.co/OB64Zv0tMG'>]",2021-05-06,728,5262
219,1390337720283803652,"[<'@PeterLBrandt #Bitcoin is the dominant crypto-asset network because it is the first system engineered with a proper (economic &amp; technical) monetary protocol.  Now, the critical innovations (both tech &amp; business) are taking place at the application layer, driven by FinTech &amp; Finance firms.'>]",2021-05-06,179,1607
220,1390303391927070724,"[<'At its peak, MySpace was valued for a day in a single private transaction at less than .06% of #Bitcoin, which has grown faster to a larger market capitalization than any company in the history of the world.  We trade one lifetime worth of MySpace in $BTC every few hours. https://t.co/aFaFudro7y'>]",2021-05-06,421,3870
221,1390287838302904323,[<'“The two most important days in your life are the day you are born and the day you find out why.” - Mark Twain on #Bitcoin'>],2021-05-06,811,6363
222,1389930597729153025,"[<""#Bitcoin is critical to any bank that wishes to remain competitive.   Tens of billions of dollars are flowing out of institutions that don't offer $BTC backed products. https://t.co/cXAoNLnv5x"">]",2021-05-05,779,4632
223,1389924446476066818,"[<'#Bitcoin mining is rapidly &amp; naturally decentralizing to supportive political jurisdictions, thereby spreading prosperity to those with energy &amp; enthusiasm, while enhancing security for everyone on the network. https://t.co/5aXRisJDZY'>]",2021-05-05,388,2453
224,1389918708282363904,[<'RT @GregAbbott_TX: Texas Is Becoming A Mecca For Bitcoin Miners.\n\n#Bitcoin @Nasdaq @Bitcoin \n\nhttps://t.co/mNaSBG6EIT'>],2021-05-05,1000,0
225,1389915539062067202,[<'“I am not what happened to me; I am what I choose to become.” - C.G. Jung on #Bitcoin'>],2021-05-05,719,5591
226,1389589561290989569,"[<'RT @jakeeswoodhouse: Bitcoiners looking to learn, do yourself a favour, and set aside some time to smash through the phenomenal Saylor Seri…'>]",2021-05-04,119,0
227,1389570114102702087,"[<'“Singleness of purpose is one of the chief essentials for success in life, no matter what may be one’s aim.” - John D. Rockefeller on #Bitcoin'>]",2021-05-04,273,2437
228,1389303075639279618,[<'RT @mainehodl: The Saylor Series hosted by @Breedlove22 is by far the best podcast on #Bitcoin I have ever listened to'>],2021-05-03,122,0
229,1389228374019694594,"[<'In the 21st century, individuals, institutions, communities, corporations, agencies, &amp; governments all need to form successful relationships in cyberspace.  \n\nThe key to a successful relationship is shared values.  #Bitcoin'>]",2021-05-03,411,3119
230,1389194309765898243,"[<'“Yesterday I was clever, so I wanted to change the world. Today I am wise, so I am changing myself.”\xa0- Rumi on #Bitcoin'>]",2021-05-03,933,7250
231,1389047036863987713,"[<'""Gold ... has been on the decline since peaking in August last year. Even the chaotic slide on global bond markets in February and March this year failed to fire it up."" Observers around the world are realizing that #Bitcoin is replacing #Gold.\nhttps://t.co/3m5SthsTJv'>]",2021-05-03,997,5877
232,1388837613977669634,"[<'“Sometimes it’s not enough to know what things mean, sometimes you have to know what things don’t mean.” - Bob Dylan on #Bitcoin'>]",2021-05-02,419,4259
233,1388488853246328835,"[<'“Life is really simple, but we insist on making it complicated.” - Confucius on #Bitcoin'>]",2021-05-01,731,5903
234,1388204045920317442,[<'RT @culkin22: It’s time for athletes to view themselves as corporations. Adopt the #Bitcoin strategy. https://t.co/bvEllq9FGF'>],2021-04-30,244,0
235,1388191134309101574,[<'@GuyAdami @SpencerKSchiff @APompliano We are all waiting for Peter to Schiff his opinion on #Bitcoin.'>],2021-04-30,33,1099
236,1388120811383529476,[<'“In all things of nature there is something of the marvelous.” - Aristotle on #Bitcoin'>],2021-04-30,354,3333
237,1387797935186976770,"[<""The inflation is flowing into commodities we need (like oil, lumber &amp; copper), assets the government supports (sovereign, corporate, &amp; residential debt), &amp; rapidly growing technology that is reshaping our world (FAANG, #Bitcoin).  Gold &amp; silver don't check any of these boxes. https://t.co/uJZ0ZtIPWM"">]",2021-04-29,467,3238
238,1387592947227631618,"[<""@SpencerKSchiff @PeterSchiff I detect a positive Schiff in your family's sentiment on #Bitcoin."">]",2021-04-29,25,771
239,1387475057887301638,"[<'We have added an array of new asset classes, including Long Term, Short Term, &amp; High Yield Bond Funds so that you can compare them to a #Bitcoin Strategy. https://t.co/dMdrdQr8x2'>]",2021-04-28,41,432
240,1387475054880071683,"[<'We have upgraded our Bitcoin https://t.co/uGbtzwJ4Pu application, built with @MicroStrategy HyperIntelligence, adding new asset classes (e.g. Bonds), metrics (e.g. Sortino Ratio, CAGR), &amp; alternative views (e.g. nominal returns). $BTC'>]",2021-04-28,453,2941
241,1387412085366218757,[<'“Do the right thing. It will gratify some people and astonish the rest.” - Mark Twain on #Bitcoin'>],2021-04-28,524,5067
242,1387242264808787968,"[<'RT @CaitlinLong_: CONGRATS to one of my fave CEOs, @owenmahoney of @Nexon_America, for this #Bitcoin news! Not surprised, given how thought…'>]",2021-04-28,273,0
243,1387239612922335234,"[<'In an articulate blog post, CEO @owenmahoney explains why his publicly traded company is integrating #Bitcoin into its treasury reserve strategy to protect shareholder value &amp; preserve purchasing power. https://t.co/EgG4UydXAx'>]",2021-04-28,447,2944
244,1387079524320530433,"[<'The #Bitcoin Dragon has risen to challenge the Knight of #Gold.   How do you defeat a creature that is immortal, indestructible, incorruptible, &amp; indomitable?\n\nSee the debate:  https://t.co/3w3V0lDrTE https://t.co/jnLXeCWNAz'>]",2021-04-27,881,5737
245,1386763588803629056,"[<'RT @saylordotorg: When we say #Bitcoin for Everybody, we mean everybody. People from 125 countries &amp; territories around the world have enro…'>]",2021-04-26,292,0
246,1386667978419232770,"[<'“Things may come to those who wait, but only the things left by those who hustle.” - Abraham Lincoln on #Bitcoin'>]",2021-04-26,776,5621
247,1386315750261116929,[<'“Do. Or do not. There is no try.” - Yoda on #Bitcoin https://t.co/6eAoZxnEfB'>],2021-04-25,507,4918
248,1385951660414054402,"[<'“If you would be wealthy, think of saving as well as getting.” - Benjamin Franklin on #Bitcoin'>]",2021-04-24,621,5274
249,1385612661891686402,"[<'#Bitcoin miners issue equity &amp; debt so they can acquire &amp; hold bitcoin, while minimizing taxes.  #Gold miners buyback equity &amp; debt (and issue dividends) so they can sell &amp; avoid holding gold, while maximizing taxes.  A curious dichotomy, but both strategies seem rational.'>]",2021-04-23,720,5503
250,1385580802151432195,"[<""RT @saylordotorg: Here's what @efecini had to say about our #Bitcoin for Everybody course. 🙌\nCheck out the course here ➡️ https://t.co/63Lu…"">]",2021-04-23,95,0
251,1385271745536565256,"[<""Twelve months ago, I needed to choose a new treasury reserve asset, but wasn't sure whether the answer was #Bitcoin or #Gold.  I agreed to this debate so that I could share with the world why I think Bitcoin is replacing Gold as the strongest form of money. https://t.co/12x8eRpwrt"">]",2021-04-22,1092,7163
252,1384888745678286862,[<'The gold story:  Idealists buy gold.  Miners drive the price down.  Bankers drive the price down.  Politicians drive the price down.  Someone takes your gold.  End of story.  \n\nIt is time for #Bitcoin to replace #Gold.  See the debate https://t.co/1Tyhemra11 https://t.co/UrZoxaXLeg'>],2021-04-21,1319,7953
253,1384543187109392384,"[<""RT @DanielaCambone: EXCLUSIVE: Bitcoin Gold Debate Primer Kevin O'Leary to Weigh In | ZeroHedge \u2066@kevinolearytv\u2069 \u2066@maxkeiser\u2069 \u2066@JamesGRicka…"">]",2021-04-20,34,0
254,1384542947551612928,"[<'RT @Stansberry: Ahead of our much anticipated #Bitcoin vs. #gold debate premiering on 4/21, @MaxKeiser joins @DanielaCambone for an Asset o…'>]",2021-04-20,81,0
255,1384494132077412352,"[<'#Bitcoin on Venmo for 70 million users places more pressure on Apple, Google, &amp; Facebook to integrate bitcoin into their mobile applications.   Meanwhile, no one is going to plug #Gold into 5 billion mobile devices.\n\nhttps://t.co/DJf81AzYJk'>]",2021-04-20,1835,8802
256,1383815564896788484,[<'Percentage of my investment portfolio allocated to #Bitcoin.'>],2021-04-18,379,2506
257,1383782318377107460,"[<'In preparation for my upcoming #Bitcoin vs. #Gold debate with @Frank_Giustra hosted by @DanielaCambone, I have been reviewing every book, paper, documentary, interview, &amp; research report I can find on this subject.  Please reply with anything you think is relevant.  #TruthWins https://t.co/97cSbu8Jv2'>]",2021-04-18,804,7392
258,1383408296258719748,[<'“Those who cannot change their minds cannot change anything.” -\xa0George Bernard Shaw on #Bitcoin'>],2021-04-17,1029,7147
259,1383165914384846851,"[<""@BlockBytch_ @BitcoinMagazine @MicroStrategy We have calculated some aggregate level blockchain metrics looking for insights that might be interesting to institutional investors.   We haven't found anything that could be commercialized.  I wouldn't read anything more into the statement."">]",2021-04-16,21,326
260,1383155981362864129,"[<""@BitcoinMagazine @MicroStrategy Our corporate strategy is to acquire &amp; hold bitcoin.  We have clearly articulated this in our filings.   We don't have any strategy to offer bitcoin analytics.   The headline above is misleading."">]",2021-04-16,129,1771
261,1383029128341950471,"[<'“The greatest thing by far is to be a master of metaphor; it is the one thing that cannot be learned from others; and it is also a sign of genius, since a good metaphor implies an intuitive perception of the similarity of the dissimilar.” - Aristotle on #Bitcoin Memes'>]",2021-04-16,658,4597
262,1382735722583621635,[<'#Bitcoin is the most efficient system in the history of mankind for channeling energy thru time and space. https://t.co/RpYNL9ogfQ'>],2021-04-15,305,2667
263,1382678850673463297,[<'“We survive on adversity and perish in ease and comfort.” -\xa0Livy on #Bitcoin'>],2021-04-15,328,2990
264,1382321122146942976,"[<""#Bitcoin is a scarcity, #Gold is a commodity.  If you don't understand the difference, it is going to cost you a fortune. https://t.co/J0lC0oVMmw"">]",2021-04-14,549,3329
265,1382314624570232834,"[<'“I am nothing, truth is everything.” -\xa0Abraham Lincoln on #Bitcoin https://t.co/rDdJWVjcVB'>]",2021-04-14,417,3819
266,1382157224513048578,[<'#Bitcoin is the most powerful technology of this century. https://t.co/1JltNLeXQ6'>],2021-04-14,1627,8448
267,1382084934270128128,[<'RT @PeterDiamandis: Hey @michael_saylor... Selling my remaining #Gold.  Selling stagnant stocks.  BUYING #Bitcoin!'>],2021-04-13,822,0
268,1382029842615517187,"[<'#Bitcoin will be the critical source of truth, integrity, &amp; trust for everyone in the 21st century economy. https://t.co/mElATa7ceo'>]",2021-04-13,405,2896
269,1381968468409413646,[<'#Bitcoin is the critical element to future prosperity. https://t.co/RWVJM3Spw9'>],2021-04-13,429,2703
270,1381954363069976576,"[<""The marketplace telling you that it's @TIME for #Bitcoin. https://t.co/v5BmgLrQUU"">]",2021-04-13,510,3070
271,1381952303876476930,[<'“Nature is pleased with simplicity. And nature is no dummy.” - Isaac Newton on #Bitcoin'>],2021-04-13,556,5135
272,1381634616499564546,"[<""I don't normally get nervous speaking about #Bitcoin, but it is almost impossible to get an invite to appear on the @LilyKnightShow. https://t.co/FVL9lWTTce"">]",2021-04-12,1019,8177
273,1381596533964034053,[<'When I first considered #Bitcoin it took 4-8 weeks to set up an account to acquire $BTC &amp; 40 hours to understand it. #Gold was available via $IAU &amp; $GLD with a 30 second phone call. I found the difficulty of the best solution to be a compelling advantage.\nhttps://t.co/LNLSjfZXXi'>],2021-04-12,428,3178
274,1381585733757116426,"[<'Simple arithmetic implies that @Coinbase is gaining 1 million users &amp; $10 billion in digital assets each week.  This direct listing is going to be a wake-up call for institutional investors, financial advisers, &amp; investment banks worldwide.  #Bitcoin Rises. https://t.co/HdUDcyZAUs'>]",2021-04-12,716,3728
275,1381397117705592834,"[<'#Bitcoin mining protocols provide a massive upfront incentive to decentralize network security to the most supportive political jurisdictions with the cleanest, low-cost energy in the world, &amp; continually upgrade w/ hyper-efficient, specialized hardware.\nhttps://t.co/EDdleJGd1B'>]",2021-04-12,365,2565
276,1381377723822653442,"[<""Working on a Sunday.   #Bitcoin doesn't take days off... https://t.co/r2Bpx5AqnD"">]",2021-04-11,309,3686
277,1381249579241377797,"[<'#Bitcoin is a moral, economic, &amp; technical imperative. https://t.co/h7UWU6x4Ul'>]",2021-04-11,178,1619
278,1381229741022322693,[<'#Bitcoin is a swarm of cyber hornets serving the goddess of wisdom... https://t.co/4a9XlYR8ZQ'>],2021-04-11,361,3243
279,1381227387690627084,"[<'""I have sworn upon the altar of god, eternal hostility against every form of tyranny over the mind of man."" - Thomas Jefferson on #Bitcoin https://t.co/aY01kEN8M4'>]",2021-04-11,680,4762
280,1380970895892750339,[<'The world is waking up to the phenomenon of #Bitcoin. https://t.co/VgDnwle6IZ'>],2021-04-10,787,4979
281,1380912316980551684,"[<""RT @BrianRoemmele: It was 1967 Buckminster Fuller predicted Bitcoin and new wealth.\n\n“I'll talk about something that would be one of the re…"">]",2021-04-10,571,0
282,1380870641742647297,[<'“We are powerfully imprisoned in these Dark Ages simply by the terms in which we have been conditioned to think.” - Buckminster Fuller on #Bitcoin'>],2021-04-10,528,4279
283,1380741897283592192,[<'RT @mleonardi247: #Bitcoin is hope.  It is transformative.  It can change humanity for the good IF we allow it.  This is worth two hours of…'>],2021-04-10,199,0
